avg_len_man,crashes,n_RtI,n_emergency,n_exp,pr_puddle,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
9.243589743589743,7,185,0,83,0.6,0.7246231155778895,0.32234432234432236,995,12,49,9,-0.8768844221105527
7.25,3,57,0,84,0.1,0.2623115577889447,0.47706422018348627,183,29,7,179,0.008241206030150884
7.82051282051282,2,63,0,84,0.2,0.3065326633165829,0.5333333333333333,199,13,15,119,0.020402010050251326
7.04,6,249,17,84,0.3,0.7065326633165829,0.14432989690721648,982,76,26,74,-0.504321608040201
7.2,9,241,15,84,0.4,0.7226130653266332,0.12363636363636364,995,22,45,65,-1.0143718592964825
8.654320987654321,7,191,0,84,0.5,0.7045226130653266,0.34812286689419797,995,12,31,35,-0.6826130653266332
8.567901234567902,6,184,0,84,0.6,0.6964824120603015,0.38870431893687707,992,16,48,12,-0.775678391959799
6.666666666666667,0,52,2,85,0.1,0.2201005025125628,0.5094339622641509,126,17,3,188,0.35437185929648246
7.372549019607843,4,91,3,85,0.2,0.3778894472361809,0.3157894736842105,294,16,11,103,-0.14814070351758785
6.099099099099099,6,277,30,85,0.3,0.6793969849246231,0.1289308176100629,992,33,34,126,-0.5808040201005025
7.5473684210526315,12,232,6,85,0.4,0.7185929648241206,0.16845878136200718,995,18,37,56,-1.2375879396984926
8.179775280898877,5,216,5,85,0.5,0.7306532663316583,0.19101123595505617,994,12,38,40,-0.5463316582914574
9.24,4,164,0,85,0.6,0.6954773869346733,0.45695364238410596,995,20,34,9,-0.436281407035176
7.5,0,41,0,86,0.1,0.19597989949748743,0.6132075471698113,132,12,4,164,0.3405025125628141
6.6,5,115,12,86,0.2,0.4301507537688442,0.3465909090909091,355,21,15,121,-0.27899497487437175
6.283185840707965,7,257,23,86,0.3,0.7125628140703517,0.09824561403508772,994,18,26,97,-0.5996984924623115
7.371134020618556,8,228,11,86,0.4,0.7175879396984924,0.18571428571428572,995,18,33,68,-0.7949748743718593
8.694117647058823,7,213,0,86,0.5,0.7417085427135678,0.16796875,995,19,40,20,-0.7746733668341708
9.135135135135135,6,161,0,86,0.6,0.6793969849246231,0.4937106918238994,995,12,44,5,-0.7289447236180905
7.481481481481482,3,37,3,87,0.1,0.2020100502512563,0.5934065934065934,119,12,4,171,0.04623115577889458
7.651162790697675,2,71,2,87,0.2,0.3306532663316583,0.4274193548387097,199,12,12,94,0.052261306532663344
6.576923076923077,7,256,20,87,0.3,0.685427135678392,0.1715210355987055,979,12,35,84,-0.6885427135678392
7.381443298969073,8,241,4,87,0.4,0.7195979899497488,0.13309352517985612,993,18,29,52,-0.7499497487437187
9.0,5,197,4,87,0.5,0.7316582914572864,0.2593984962406015,995,32,49,22,-0.6587939698492462
8.975308641975309,5,175,0,87,0.6,0.7296482412060301,0.34701492537313433,995,12,41,18,-0.5998994974874372
7.625,4,32,2,88,0.1,0.18391959798994975,0.6444444444444445,128,31,5,189,-0.06884422110552753
7.433962264150943,5,75,0,88,0.2,0.39597989949748746,0.4444444444444444,224,38,10,79,-0.2279396984924622
7.412371134020619,6,232,9,88,0.3,0.721608040201005,0.15942028985507245,995,12,31,49,-0.546532663316583
7.627659574468085,5,236,17,88,0.4,0.7195979899497488,0.1510791366906475,995,12,38,59,-0.5334673366834171
8.74698795180723,2,206,0,88,0.5,0.7286432160804021,0.2342007434944238,992,18,36,19,-0.24070351758793976
9.541666666666666,10,170,0,88,0.6,0.6904522613065327,0.44625407166123776,995,43,43,7,-1.1285427135678392
9.1,4,29,2,89,0.1,0.1829145728643216,0.6133333333333333,108,18,3,180,-0.05216080402010044
6.752941176470588,6,208,19,89,0.2,0.5758793969849246,0.15447154471544716,695,13,21,105,-0.43678391959798996
6.321100917431193,7,261,17,89,0.3,0.6904522613065327,0.13861386138613863,985,12,26,85,-0.6030150753768844
7.752688172043011,7,232,14,89,0.4,0.7246231155778895,0.15018315018315018,995,25,43,62,-0.7852261306532664
8.72289156626506,8,206,0,89,0.5,0.7256281407035176,0.2426470588235294,995,25,55,23,-1.023718592964824
8.939024390243903,3,200,0,89,0.6,0.735678391959799,0.2366412213740458,995,32,36,14,-0.34281407035175887
7.392857142857143,1,49,0,90,0.1,0.207035175879397,0.5148514851485149,149,12,6,182,0.21738693467336684
6.723076923076923,4,133,11,90,0.2,0.4391959798994975,0.2611111111111111,411,44,21,107,-0.24120603015075365
6.228571428571429,4,258,36,90,0.3,0.6562814070351759,0.16233766233766234,926,18,29,124,-0.3345728643216081
6.214285714285714,5,258,19,90,0.4,0.6984924623115578,0.13712374581939799,995,12,28,87,-0.4284422110552764
8.2,3,205,0,90,0.5,0.699497487437186,0.31208053691275167,995,16,36,39,-0.3418090452261306
8.597402597402597,3,157,0,90,0.6,0.664321608040201,0.5285285285285285,995,12,41,14,-0.4004020100502513
7.148148148148148,1,38,0,91,0.1,0.19396984924623115,0.6082474226804123,117,18,3,161,0.2554773869346735
7.866666666666666,5,74,4,91,0.2,0.35477386934673366,0.44776119402985076,218,10,16,114,-0.28763819095477366
6.108108108108108,7,267,24,91,0.3,0.6804020100502512,0.15772870662460567,995,13,21,107,-0.5514572864321607
7.666666666666667,7,234,16,91,0.4,0.714572864321608,0.17314487632508835,995,12,38,66,-0.748743718592965
8.726190476190476,3,201,0,91,0.5,0.735678391959799,0.23282442748091603,995,15,46,29,-0.4396984924623116
8.91358024691358,5,177,0,91,0.6,0.7246231155778895,0.3516483516483517,995,12,25,9,-0.43839195979899503
6.724137931034483,1,41,0,92,0.1,0.19597989949748743,0.5729166666666666,116,12,6,208,0.22643216080402018
6.288659793814433,7,208,16,92,0.2,0.6130653266331658,0.1746031746031746,740,12,24,105,-0.5672361809045227
6.883495145631068,4,247,19,92,0.3,0.7115577889447237,0.13636363636363635,995,12,28,88,-0.3274371859296483
7.516129032258065,4,241,17,92,0.4,0.7015075376884422,0.1858108108108108,995,13,36,62,-0.4190954773869347
8.170454545454545,3,200,0,92,0.5,0.721608040201005,0.2753623188405797,995,12,48,25,-0.44743718592964826
8.876543209876543,7,188,0,92,0.6,0.721608040201005,0.3188405797101449,995,24,42,22,-0.8033165829145729
6.642857142857143,3,39,0,93,0.1,0.18693467336683417,0.5125,107,12,7,155,0.012261306532663462
7.853658536585366,2,59,0,93,0.2,0.3236180904522613,0.49572649572649574,180,12,6,103,0.11768844221105532
7.255102040816326,11,242,25,93,0.3,0.7135678391959799,0.14788732394366197,995,12,32,91,-1.0683417085427136
7.195876288659794,4,246,12,93,0.4,0.700502512562814,0.1717171717171717,994,23,30,66,-0.3643216080402011
7.648936170212766,9,238,3,93,0.5,0.721608040201005,0.13768115942028986,995,54,34,48,-0.9195979899497487
8.807692307692308,2,174,0,93,0.6,0.6904522613065327,0.43322475570032576,995,15,38,13,-0.27035175879396983
6.333333333333333,1,20,2,94,0.1,0.0763819095477387,0.42857142857142855,42,16,2,170,0.2579899497487438
7.886792452830188,2,99,6,94,0.2,0.4201005025125628,0.32653061224489793,295,19,14,99,0.036080402010050285
6.94,5,249,14,94,0.3,0.6964824120603015,0.17275747508305647,995,12,40,78,-0.5506532663316582
7.698924731182796,3,235,4,94,0.4,0.7195979899497488,0.15467625899280577,995,12,35,35,-0.3020100502512562
8.011363636363637,7,205,0,94,0.5,0.7075376884422111,0.29310344827586204,995,25,44,38,-0.8212060301507539
9.384615384615385,3,193,1,94,0.6,0.735678391959799,0.2633587786259542,995,18,35,15,-0.3361809045226131
7.625,3,45,0,95,0.1,0.2442211055276382,0.5263157894736842,129,13,6,206,0.02633165829145736
5.75,2,115,7,95,0.2,0.34673366834170855,0.3850267379679144,384,17,14,168,0.03306532663316588
6.254545454545455,7,260,26,95,0.3,0.6894472361809045,0.15584415584415584,995,17,26,96,-0.6087437185929648
7.03960396039604,5,233,10,95,0.4,0.7135678391959799,0.1795774647887324,995,31,30,80,-0.4568844221105529
8.642857142857142,8,204,0,95,0.5,0.7286432160804021,0.241635687732342,995,12,42,25,-0.8945728643216082
9.2875,7,182,0,95,0.6,0.7457286432160805,0.2777777777777778,995,13,43,9,-0.8256281407035178
7.148148148148148,3,45,0,96,0.1,0.19396984924623115,0.5673076923076923,123,25,1,177,0.07005025125628148
6.131868131868132,8,190,13,96,0.2,0.5608040201005026,0.21810699588477367,664,12,26,109,-0.6770854271356784
7.26530612244898,8,243,10,96,0.3,0.714572864321608,0.13214285714285715,981,26,28,73,-0.719497487437186
7.774193548387097,6,236,6,96,0.4,0.7256281407035176,0.1323529411764706,995,13,34,55,-0.5949748743718593
8.602409638554217,10,195,1,96,0.5,0.7165829145728643,0.30604982206405695,995,16,47,33,-1.1511557788944724
9.166666666666666,6,165,0,96,0.6,0.7155778894472362,0.4148936170212766,995,12,37,7,-0.6532663316582915
4.666666666666667,0,7,0,97,0.1,0.01407035175879397,0.46153846153846156,12,11,0,202,0.3768844221105528
7.441860465116279,1,72,3,97,0.2,0.32160804020100503,0.4666666666666667,252,11,10,92,0.17045226130653268
6.855769230769231,7,245,11,97,0.3,0.714572864321608,0.13427561837455831,995,22,27,70,-0.6029145728643216
6.8431372549019605,5,251,6,97,0.4,0.700502512562814,0.15488215488215487,993,38,41,63,-0.5542713567839196
8.630952380952381,7,211,0,97,0.5,0.7266331658291457,0.22140221402214022,995,12,33,23,-0.7089447236180905
8.8625,5,186,1,97,0.6,0.7125628140703517,0.3473684210526316,995,14,37,22,-0.561105527638191
7.0,2,42,0,98,0.1,0.20402010050251257,0.5882352941176471,122,12,4,156,0.14592964824120616
7.5625,5,79,1,98,0.2,0.36482412060301506,0.4397163120567376,272,32,19,122,-0.32110552763819084
6.647619047619048,16,252,18,98,0.3,0.7015075376884422,0.14576271186440679,994,12,27,100,-1.5141708542713568
7.804347826086956,7,228,8,98,0.4,0.7185929648241206,0.1827956989247312,995,16,30,52,-0.6613065326633167
8.46987951807229,6,195,1,98,0.5,0.7055276381909548,0.3321917808219178,995,21,48,21,-0.7622110552763819
8.578313253012048,3,183,0,98,0.6,0.714572864321608,0.35335689045936397,995,17,48,15,-0.4725628140703518
6.71875,0,51,3,99,0.1,0.21608040201005024,0.5405405405405406,153,21,6,166,0.32371859296482414
6.571428571428571,5,135,17,99,0.2,0.46130653266331656,0.2894736842105263,459,22,13,107,-0.25909547738693456
6.643564356435643,8,255,33,99,0.3,0.6723618090452261,0.18006430868167203,979,12,33,100,-0.7619095477386933
7.739130434782608,7,224,9,99,0.4,0.714572864321608,0.20848056537102475,995,14,36,51,-0.7279396984924624
7.857142857142857,3,216,4,99,0.5,0.7155778894472362,0.23404255319148937,995,22,35,42,-0.3171859296482412
8.63855421686747,7,204,0,99,0.6,0.7195979899497488,0.26618705035971224,995,18,50,15,-0.8893467336683418
